2016/10/4,109.4453,110.6553,109.029,109.3872,29736835
2016/10/5,109.7744,110.0261,109.0871,109.4356,21453089
2016/10/6,110.0648,110.6844,109.5131,110.2488,28779313
2016/10/7,110.6553,110.8973,109.8809,110.4133,24358443
2016/10/10,111.3426,113.0173,111.0522,112.3397,36235956
2016/10/11,113.9369,114.8953,112.4849,112.5817,64041043
2016/10/12,113.5981,114.208,113.0173,113.5885,37586787
2016/10/13,113.056,113.6853,112.0203,113.24,35192406
2016/10/14,114.1112,114.3919,113.3852,113.8692,35652191
2016/10/17,113.5788,114.0725,113.0464,113.7917,23624896
2016/10/18,114.4016,114.4306,113.6949,113.7143,24553478
2016/10/19,113.5013,113.995,110.1616,113.3755,20034594
2016/10/20,113.1238,113.6272,112.6107,113.3174,24125801
2016/10/21,113.0754,113.1722,112.5623,112.8721,23192665
2016/10/24,113.3561,113.9757,113.2593,113.8885,23538673
2016/10/25,114.179,114.5758,113.5594,114.4694,48128970
2016/10/26,110.6553,112.0009,109.6873,111.8944,66134219
2016/10/27,111.7008,112.1558,110.452,110.8199,34562045
2016/10/28,110.2294,111.5266,109.8228,110.0842,37861662
2016/10/31,110.0164,110.5779,109.5808,109.91,26419398
2016/11/1,109.8325,110.1326,106.9962,107.9255,43825812
2016/11/2,107.8384,108.758,107.6738,108.0223,28331709
2016/11/3,107.9834,108.4504,106.592,106.8644,26932602
2016/11/4,105.5995,107.2731,105.1909,105.9012,30836997
2016/11/7,107.1077,107.5261,106.5044,107.4288,32560000
2016/11/8,107.3315,108.7034,106.7379,108.0612,24254179
2016/11/9,106.9131,108.3142,105.1325,107.8861,59176361
2016/11/10,108.0904,108.0904,102.9724,104.8795,57134541
2016/11/11,104.2276,105.9304,103.673,105.5022,34143898
2016/11/14,104.8017,104.898,101.2697,102.8557,51175504
2016/11/15,103.6925,104.7725,103.2928,104.2179,32264510
2016/11/16,103.8189,107.2536,103.7216,107.0201,58840522
2016/11/17,106.845,107.3704,105.8914,106.9812,27632003
2016/11/18,106.7574,107.5553,106.699,107.0882,28428917
2016/11/21,107.1466,108.9661,107.0396,108.7131,29264571
2016/11/22,108.9272,109.3845,108.392,108.7812,25965534
2016/11/23,108.3531,108.4991,107.3509,108.2266,27426394
2016/11/25,108.1293,108.8493,107.9542,108.7715,11475922
2016/11/28,108.4212,109.4283,108.3823,108.5574,27193983
2016/11/29,107.7888,109.005,107.0979,108.4504,28528750
2016/11/30,108.5866,109.1704,107.2925,107.5358,36162258
2016/12/1,107.385,107.9445,106.086,106.5336,37086862
2016/12/2,106.2223,107.1174,105.9109,106.9325,26527997
2016/12/5,107.0298,107.059,105.3271,106.1639,34324540
2016/12/6,106.5433,107.3801,106.2417,106.9812,26195462
2016/12/7,106.3098,108.1877,106.2125,108.032,29998719
2016/12/8,107.8666,109.3942,107.6136,109.0926,27068316
2016/12/9,109.2775,111.6029,109.2775,110.8732,34402627
2016/12/12,110.231,111.8948,109.4526,110.2407,26374377
2016/12/13,110.7662,112.79,110.6786,112.0797,43733811
2016/12/14,111.9338,113.0624,111.8754,112.0797,34031834
2016/12/15,112.2646,113.5781,112.1186,112.6927,46524544
2016/12/16,113.3251,113.3543,112.5224,112.8386,44351134
2016/12/19,112.6732,114.2106,112.6246,113.4905,27779423
2016/12/20,113.5878,114.3273,113.5295,113.7922,21424965
2016/12/21,113.6462,114.23,113.6268,113.8992,23783165
2016/12/22,113.2084,113.3641,112.5175,113.15,26085854
2016/12/23,112.4689,113.3738,112.4689,113.3738,14249484
2016/12/27,113.3738,114.6192,113.3446,114.0938,18296855
2016/12/28,114.3468,114.83,113.0624,113.6073,20905892
2016/12/29,113.3057,113.9474,113.257,113.5781,15039519
2016/12/30,113.5003,114.0354,112.3132,112.6927,30586265
2017/1/3,112.6732,113.1889,111.6613,113.0138,28781865
2017/1/4,112.7219,113.3641,112.6246,112.8873,21118116
2017/1/5,112.79,113.7087,112.683,113.4614,22193587
2017/1/6,113.6268,114.9695,113.3251,114.7263,31751900
2017/1/9,114.7652,116.2052,114.7554,115.7771,33561948
2017/1/10,115.563,116.1566,115.1057,115.8939,24462051
2017/1/11,115.5338,116.6917,115.3976,116.5166,27588593
2017/1/12,115.6847,116.0787,115.0182,116.0301,27086220
2017/1/13,115.8939,116.3901,115.602,115.8257,26111948
2017/1/17,115.1446,116.9933,115.0279,116.7598,34439843
2017/1/18,116.7598,117.2463,116.4777,116.7501,23712961
2017/1/19,116.176,116.8474,116.1468,116.5458,25597291
2017/1/20,117.1977,117.1977,116.5016,116.7598,32597892
2017/1/23,116.7598,117.548,116.536,116.8377,22050218
2017/1/24,116.322,116.8571,116.2733,116.7306,23211038
2017/1/25,117.1685,118.8031,117.0323,118.5891,32586673
2017/1/26,118.3847,119.1339,118.3166,118.6474,26337576
2017/1/27,118.842,119.0464,118.3166,118.6572,20562944
2017/1/30,117.6647,118.3458,117.402,118.3458,30377503
